accuracy,precision,recall,specificity,f1_score,TN,FP,FN,TP,classifier,training_time_seconds,prediction_time_seconds,data_fraction,total_experiment_time_seconds
0.9434196974358289,0.9453208958431845,0.941284737455993,0.9455546459928412,0.9432984992198516,176727,10176,10974,175928,knn,0.14534902572631836,1562.07475066185,1.0,2460.2811191082
0.9149208812081165,0.9172670580195963,0.9121090197001637,0.917732727671573,0.9146807671568036,171527,15376,16427,170475,decision_tree,135.42573285102844,0.19829607009887695,1.0,2460.2811191082
0.9481628121614211,0.9295622964691402,0.9698130571101433,0.9265126830494963,0.9492611882261447,173168,13735,5642,181260,random_forest,215.5816297531128,2.1424238681793213,1.0,2460.2811191082
